gene,mean_formula,var_formula
PSMD11,0.061720392,0.059306492
ASIC2,0.493910529,0.475850644
TNFAIP1,0.296655412,0.301287394
IFT20,0.030583042,0.038651404
SUPT6H,0.358477976,0.395498394
PHF12,0.333959646,0.319491751
NSRP1,0.071870194,0.08769269
RHOT1,0.070465308,0.056116341
OMG,0.703791505,0.696344108
RAB11FIP4,0.610412338,0.64325649
FLOT2,0.507755314,0.491568792
KSR1,0.135475768,0.138337807
SSH2,0.148371485,0.164490277
TAOK1,0.405136932,0.368987067
CORO6,0.014857424,0.015926032
TEFM,0.687920321,0.70969511
COPRS,0.959433267,0.999320152
FAM222B,0.238821737,0.252330382
ATAD5,0.155691019,0.154750981
CRLF3,0.279817204,0.266566097
MYO1D,0.06445086,0.067297849
CDK5R1,0.063757755,0.060756393
EFCAB5,0.938011466,0.904064498
SUZ12,0.019666901,0.018669481
LRRC37B,0.330178582,0.323676719
MYO18A,0.008074985,0.008142932
NF1,0.142052662,0.169852617
RPL23A,0.431560858,0.423347158
_ENSG00000214719,0.261412715,0.265759052
_ENSG00000258472,0.103785573,0.099318875
RPS7P1,0.588580434,0.573398124
_ENSG00000263657,0.017277732,0.017580038
_ENSG00000263781,0.268934826,0.262316413
ABHD15-AS1,0.074880981,0.07502619
_ENSG00000264164,0.100285008,0.096976563
SUZ12P1,0.324648652,0.310714631
_ENSG00000265334,0.275114842,0.281029182
UBL5P2,0.562152356,0.544889677
_ENSG00000266865,0.495587947,0.476963459
TAF15_ENSG00000270647,0.672390307,0.710752134
_ENSG00000270871,0.30149391,0.303362044
ZNHIT3_ENSG00000273611,0.756841536,0.762013502
SOCS7_ENSG00000274211,0.232030424,0.226653359
TBC1D3I_ENSG00000274933,0.254701952,0.25812804
MLLT6_ENSG00000275023,0.261399349,0.254729289
SYNRG_ENSG00000275066,0.460774485,0.504048282
AATF_ENSG00000275700,0.01680244,0.021007573
DUSP14_ENSG00000276023,0.129984664,0.133359493
TADA2A_ENSG00000276234,0.16479759,0.181278229
SRCIN1_ENSG00000277363,0.176456542,0.187433136
DDX52_ENSG00000278053,0.294190914,0.286441077
MYO19_ENSG00000278259,0.004853651,0.005259957
GGNBP2_ENSG00000278311,0.062902712,0.071836819
ACACA_ENSG00000278540,0.452535324,0.482455912
LASP1,0.487646582,0.472902582
CDC27,0.374693087,0.427943617
MED24,0.360568947,0.390663602
SLC25A39,0.006352369,0.006881899
ATP6V0A1,0.444628081,0.480585369
TUBG2,0.004527941,0.004648621
CACNB1,0.959370749,0.986912919
_ENSG00000067596,0.193388736,0.198768443
GSDMB,0.214832272,0.219327325
ADAM11,0.367125209,0.371540502
NSF_ENSG00000073969,0.12561141,0.117193176
ATXN7L3,0.699536268,0.684025004
KCNH4,0.49353046,0.52183831
RPL19,0.647054963,0.632228564
FBXL20,0.34941618,0.364826979
RUNDC3A,0.946299587,0.907485756
UBTF,0.620421157,0.607871815
PSMD3,0.305569645,0.315498859
CASC3,0.494706129,0.519069071
RAPGEFL1,0.006842361,0.007472293
KAT2A,0.010583541,0.011841474
CNTNAP1,0.744575465,0.704713177
EZH1,0.50845791,0.52526403
HDAC5,0.018183091,0.019090241
MPP2,0.442151946,0.431732044
DUSP3,0.383069141,0.379502306
EFTUD2,0.79363489,0.818404527
KANSL1_ENSG00000120071,0.975509584,0.898165325
CRHR1_ENSG00000120088,0.165813872,0.168358585
MED1,0.666689585,0.679357533
RPL23,0.129007471,0.129950678
THRA,0.326522864,0.307619692
BECN1,0.492532958,0.481760212
PSME3,0.271486979,0.265972677
RPL27,0.488287956,0.477920835
ACLY,0.803724921,0.789622759
STARD3,0.005202398,0.00556339
NMT1,0.507270799,0.489282749
NPEPPS,0.177196545,0.204629309
NT5C3B,0.015226441,0.01616083
RETREG3,0.225151937,0.213020536
MIEN1,0.135579089,0.13965567
PLXDC1,0.027249459,0.028838292
LSM12,0.258911015,0.248358024
FAM171A2,0.517333537,0.518241925
DBF4B,0.153844632,0.156989358
CDK12,0.031475641,0.03493415
DNAJC7,0.322833662,0.309820994
TMUB2,0.564006163,0.572407511
STAT3,0.008451088,0.008743177
WIPF2,0.674024835,0.623539793
NEUROD2,0.723702581,0.749249776
DCAKD,0.181612777,0.18655775
STAT5B,0.166556624,0.180723476
EIF1,0.298644582,0.295842092
ARL4D,0.143696999,0.153882396
RPRML,0.039111276,0.039718012
COA3,0.97114538,0.974810224
FMNL1,0.048213288,0.050523682
ARL17A,0.405870142,0.408310642
GPATCH8,0.346507942,0.354576463
MAPT_ENSG00000186868,0.188700037,0.202747172
NBR1,0.813055834,0.853231753
MSL1,0.166314233,0.154410663
RUNDC1,0.924098998,0.945375078
PLEKHM1_ENSG00000225190,0.02612328,0.027070301
ARL17B_ENSG00000228696,0.896921456,0.715733085
MRPL45P2,0.144231933,0.147306784
LRRC37A2_ENSG00000238083,0.559628672,0.542998521
NSFP1_ENSG00000260075,0.50233751,0.53172184
_ENSG00000262879,0.849364246,0.877629251
LINC02210-CRHR1,0.318557948,0.338850778
LINC00672,0.430246923,0.432520422
_ENSG00000267002,0.152134876,0.145882514
_ENSG00000267121,0.032866954,0.034305319
RUNDC3A-AS1,0.080497823,0.081538468
CWC25_ENSG00000273559,0.087179489,0.088531439
PIP4K2B_ENSG00000276293,0.04448436,0.040021481
PSMB3_ENSG00000277791,0.914840754,0.921482713
TSPOAP1,0.045496772,0.04615337
PDK2,0.99212681,0.986183256
ITGA3,0.278246076,0.298757214
CACNA1G,0.365122415,0.363875146
SPAG9,0.7457955,0.769266375
MBTD1,0.577684184,0.540714092
UTP18,0.204168333,0.215284624
VMP1,0.001480756,0.001632475
APPBP2,0.158740632,0.137873573
NFE2L1,0.576898585,0.564261891
RAD51C,0.73999621,0.758756669
MTMR4,0.081211694,0.082770045
TRIM37,0.619758146,0.659116252
DHX40,0.527771163,0.55139824
KPNB1,0.015906534,0.014340701
RPS6KB1,0.595125884,0.604900015
CDK5RAP3,0.078654518,0.084001585
CBX1,0.733221707,0.758396712
INTS2,0.797717205,0.740279646
MED13,0.750993117,0.712936249
PPP1R9B,0.565190875,0.59555511
MRPL27,0.961730874,0.973244557
LUC7L3,0.379781533,0.381299468
HLF,0.126876717,0.121909448
MMD,0.094634172,0.088866936
SCPEP1,0.153056628,0.167118184
SPOP,0.476607138,0.441529817
SLC35B1,0.012984244,0.013087121
CALCOCO2,0.059011597,0.055338267
DCAF7,0.459526034,0.488012029
KAT7,0.257288217,0.247564834
TOM1L1,0.248481353,0.252555887
CLTC,0.687912471,0.674243996
BCAS3,0.174103913,0.213154065
PTRH2,0.296525276,0.301394509
TLK2,0.863501547,0.898286054
ANKFN1,0.964605504,0.973446033
DGKE,0.60870549,0.580541937
MSI2,0.043433872,0.051921446
GDPD1,0.008175442,0.009574539
ANKRD40,0.035690137,0.033937909
CA10,0.419542874,0.421863031
ATP5MC1,0.478487105,0.468770972
UBE2Z,0.210496392,0.202835206
SNF8,0.059586759,0.06352158
COX11,0.228554798,0.235354167
STXBP4,0.130881992,0.119871973
CA4,0.031077146,0.031376789
USP32,0.019999163,0.020829217
PPM1D,0.085596691,0.089130949
TANC2,0.101563134,0.091420631
YPEL2,0.122824776,0.116485966
PPM1E,0.259254613,0.296294439
MRPS23,0.863408371,0.857536758
RNFT1,0.220669008,0.226508704
ZNF652,0.483482637,0.462599937
_ENSG00000233635,0.258466769,0.256098017
NACA2,0.227825106,0.220405506
_ENSG00000263766,0.543303753,0.554734927
DYNLL2,0.409752705,0.396178718
LINC01476,0.755043524,0.835016299
TIMP2,0.497180933,0.500468628
_ENSG00000055483,0.02061159,0.022142125
SDK2,0.210461425,0.218576883
TNRC6C,0.003883045,0.00362129
PSMC5,0.629640001,0.619559285
MFSD11,0.058053951,0.061493095
DDX5,0.802546085,0.835864652
CYTH1,0.005917955,0.006610133
SMURF2,0.804592369,0.859404015
PRKAR1A,0.491607522,0.480401223
MAP2K6,0.377532465,0.328209217
NAT9,0.075693238,0.076408578
GGA3,0.513006451,0.545160277
NUP85,0.257352205,0.264044792
SEC14L1,0.05220966,0.045471662
WBP2,0.700065057,0.700099654
H3-3B,0.860143123,0.866913435
UNK,0.123006843,0.128172008
SLC39A11,0.027311574,0.029474974
TEX2,0.190966581,0.203910043
LIMD2,0.004639566,0.004657502
ARSG,0.019963423,0.020582793
RPTOR,0.013544314,0.014733136
RNF157,0.006749675,0.006895033
PITPNC1,0.01354173,0.01619614
PRKCA,0.325100095,0.439790346
CEP112,0.254109691,0.225234505
ABCA9,0.260390218,0.289043698
ABCA6,0.48885421,0.541121914
ABCA10,0.594193271,0.654478158
ABCA5,0.463463357,0.513689861
SAP30BP,0.070079912,0.072834343
ACOX1,0.096632178,0.091833255
PRPSAP1,0.024149601,0.027218688
SRSF2,0.056047945,0.059355118
COG1,0.174238358,0.179910071
RBFOX3,0.01090059,0.011839666
HID1,0.316890731,0.337323721
ATP5PD,0.887802642,0.896811462
MGAT5B,0.369734436,0.370072712
NPTX1,0.015094314,0.013235325
BPTF,0.109451841,0.125249222
RAB37,0.004396921,0.004801828
RPL38,0.215086391,0.265402989
ENDOV,0.003468276,0.003744031
RNF213,0.009444644,0.00931558
UBE2O,0.977378705,0.929483562
LRRC37A3,0.811597007,0.764944287
TMEM94,0.064783107,0.068506369
GRB2,0.096094394,0.105293198
KCTD2,0.297011546,0.282551313
TSEN54,0.008925917,0.009264688
EXOC7,0.053025896,0.054779164
MXRA7,0.470335272,0.452475704
SEPTIN9,0.120737652,0.12827478
SUMO2,0.462744435,0.454302786
JPT1,0.616984046,0.622536
PSMD12,0.734633092,0.733247236
DDX42,0.109676618,0.104724823
HELZ,0.016103446,0.015004668
MAP3K3,0.08496872,0.090585855
AMZ2P1,0.657199804,0.669566034
ARHGAP27P1-BPTFP1-KPNA2P3,0.403388842,0.4130569
LINC00511,0.02836203,0.029410116
SOX9-AS1,0.290798634,0.293934703
CEP95,0.283751083,0.29322612
RNF213-AS1,0.044091155,0.044806119
_ENSG00000264057,0.780808317,0.763377896
PRKCA-AS1,0.235009984,0.239639948
_ENSG00000265987,0.222695667,0.225862109
_ENSG00000266076,0.473631778,0.472792395
RALBP1,0.520962313,0.515958939
THOC1,0.21356127,0.225526071
EPB41L3,0.17511843,0.150476301
SEH1L,0.993103248,0.982786603
ARHGAP28,0.054429573,0.051475857
USP14,0.575260112,0.593064897
VAPA,0.316504449,0.30939462
LPIN2,0.219313164,0.200945948
SMCHD1,0.383168304,0.405712402
CEP76,0.973130632,0.984777994
CEP192,0.771486866,0.817678989
RNMT,0.952967445,0.985756006
ANKRD12,0.025763874,0.024112432
MYL12B,0.706557694,0.686818029
PSMG2,0.356861857,0.374014777
TWSG1,0.223486792,0.188884352
NAPG,0.797273878,0.811835349
SPIRE1,0.346022518,0.378541851
AFG3L2,0.147985822,0.152508628
PRELID3A,0.018572687,0.019464517
GNAL,0.592769235,0.47893602
ADCYAP1,0.988486019,0.925910035
ARHGDIA,0.186690979,0.210830567
RAB40B,0.769461085,0.81788311
CSNK1D,0.431099593,0.449599364
ANAPC11,0.301341802,0.300177947
TBCD_ENSG00000141556,0.006706481,0.007866876
NARF,0.011214218,0.012437473
FOXK2,0.023903356,0.025289634
WDR45B,0.385637518,0.410117908
L3MBTL4,0.272707466,0.226446665
PPP4R1,0.081158811,0.088237706
MPPE1,0.199498184,0.206566011
SLC38A10,0.001327898,0.00141177
MTCL1,0.001711588,0.002200648
LDLRAD4,0.161233478,0.173953151
ASPSCR1,0.000500645,0.000510882
FASN,0.316750959,0.335615826
GPS1,0.086932811,0.093258536
RFNG,0.323023025,0.340487781
DLGAP1,0.518799047,0.553295027
PTPRM,0.046614094,0.057214
ZNF519,0.348839919,0.32420136
PTPN2,0.09156758,0.084308327
B3GNTL1_ENSG00000175711,0.007672971,0.008162197
BAIAP2,0.2377353,0.265432734
CCDC57,0.025647131,0.026073713
AATK,0.199921689,0.20725091
NPLOC4,0.012592237,0.013560705
ACTG1,0.776704162,0.763230716
HGS,0.142270222,0.151442715
P4HB,0.884377812,0.910480378
ANKRD20A5P,0.061097692,0.072778802
RAB12,0.559775691,0.535389192
ARL16,0.053728068,0.055146695
NDUFAF8,0.054997573,0.057930483
MCRIP1,0.064726312,0.072979223
RPL6P27,0.70912203,0.677397901
MIR3976HG,0.54773534,0.518479887
_ENSG00000263551,0.380968147,0.595997823
DLGAP1-AS4,0.080507582,0.076914759
_ENSG00000266049,0.149105113,0.148207808
RAB27B,0.035090169,0.03233856
ROCK1,0.521222247,0.554805662
PIAS2,0.032527668,0.02965027
PIK3C3,0.065519596,0.058426349
ME2,0.43691947,0.423944097
CELF4,0.746899195,0.747203241
ST8SIA5,0.053338015,0.058250959
NOL4,0.110858787,0.103509144
MIB1,0.380230832,0.361848825
RBBP8,0.258036558,0.272907859
RIOK3,0.672143102,0.703011165
B4GALT6,0.085498216,0.078514443
SYT4,0.359318965,0.383877635
CTIF,0.013873713,0.017860962
MBD2,0.852914363,0.80332778
TMEM241,0.078148409,0.08558522
KCTD1,0.625209344,0.696454033
CABLES1,0.36769178,0.384353548
RNF138,0.892300426,0.91696774
ELP2,0.745649849,0.700959845
DTNA,0.884015186,0.996612832
FHOD3,0.401539532,0.418404784
TPGS2,0.701789211,0.672093617
SS18,0.072156908,0.070668659
TAF4B,0.626824264,0.641123371
SLC39A6,0.783389562,0.774090236
RPRD1A,0.464635734,0.433507807
GALNT1,0.333007961,0.294511071
ASXL3,0.004285562,0.00501592
GAREM1,0.65385758,0.713781238
ESCO1,0.079836564,0.083673239
OSBPL1A,0.63759899,0.603913386
GREB1L,0.997457673,0.892920466
NPC1,0.027190077,0.027426358
RNF165,0.455322962,0.463482562
DYM,0.676947004,0.641657595
MAPK4,0.154950321,0.148357128
MBD1,0.306248888,0.324994087
KIAA1328,0.185092398,0.159385665
RIT2,0.117349971,0.345838905
SETBP1,0.055517358,0.059343459
EPG5,0.321086719,0.300722971
ATP5F1A,0.786903393,0.77064194
C18orf25,0.376687953,0.364528359
TRAPPC8,0.176473781,0.163517804
CHST9,0.088363346,0.096954732
ABHD3,0.10572024,0.105859296
CCDC178,0.614692451,0.528116478
MAPRE2,0.132352508,0.140117102
SNRPD1,0.944067605,0.951615162
KATNAL2,0.008223635,0.009062324
HDHD2,0.94274267,0.936447725
TTC39C,0.305465549,0.274524891
CDH2,0.005601299,0.006749109
ZNF24,0.015744467,0.014279589
SMAD2,0.071677794,0.063292377
ANKRD30B,0.685844712,0.620396749
ZBTB7C,0.898690396,0.949744486
ZNF397,0.745847298,0.758268952
ZSCAN30,0.741816968,0.775066505
DCC,0.24060673,0.567695137
ZNF521,0.981335288,0.944460107
ZNF271P,0.967510726,0.960914072
AQP4-AS1,0.0328166,0.047593405
_ENSG00000265737,0.742997662,0.734912814
_ENSG00000266573,0.985234796,0.955921983
LINC00907,0.646210354,0.684942815
NEDD4L,0.03196955,0.033683781
ZNF532,0.034929937,0.032605723
PHLPP1,0.132699425,0.142733529
ATP8B1,0.00514004,0.005328852
ATRN,0.021670695,0.025283964
NSFL1C,0.15665339,0.164669304
C20orf194,0.044911746,0.047928418
MAVS,0.02839261,0.029181851
LZTS3,0.210380154,0.200839755
WDR7,0.435442244,0.408524731
TXNL1,0.6242619,0.612799866
SPEF1,0.014890235,0.015036425
CDC25B,0.058917327,0.06210142
CSNK2A1,0.507716451,0.528905113
SNPH,0.326598376,0.336725501
NOP56,0.275716652,0.284984442
IDH3B,0.392091305,0.393019297
CDH20,0.682443527,0.890934362
ADNP2,0.09144641,0.08944859
KDSR,0.005824056,0.005387779
VPS4B,0.142197981,0.134484242
ONECUT2,0.651525693,0.706823901
SLC66A2,0.206214704,0.215840036
PANK2,0.598788431,0.620783277
PSMF1,0.671558529,0.643952934
RBCK1,0.173880749,0.182763379
NRSN2,0.696583848,0.669445225
TBC1D20,0.721360861,0.702680495
ITPA,0.132745128,0.138379577
MRPS26,0.100224185,0.104378521
ZNF236,0.956541753,0.914898016
PTPRA,0.132753478,0.14929558
NARS1,0.971570511,0.945723826
RELCH,0.304769391,0.293041147
ZCCHC2,0.087412123,0.081590724
CBLN2,0.99073128,0.93622854
TXNL4A,0.388022895,0.40533285
CCDC102B,0.123743762,0.110005174
NETO1,0.139790756,0.157230081
ATP9B_ENSG00000166377,0.728410924,0.755259288
TMX3,0.171599449,0.163921069
SEC11C,0.075358768,0.074354392
SOCS6,0.36019696,0.32961966
BCL2,0.473734409,0.397371163
MALT1,0.721310329,0.748107831
RTTN,0.90477618,0.955874237
ST8SIA3,0.03939297,0.035033234
TSHZ1,0.175877637,0.16299918
ZADH2,0.027093331,0.025794968
CCBE1,0.031595538,0.024884877
TCF4,0.009049488,0.010912385
PIGN,0.64226447,0.577975903
MBP,6.51E-07,4.15E-07
SIRPA,0.134178581,0.121887348
DDRGK1,0.034838721,0.039621294
DOK6,0.078055838,0.110820581
ZNF407,0.233619652,0.209116816
FAUP1,0.405767034,0.387869224
UBOX5-AS1,0.14989664,0.150375916
_ENSG00000263958,0.03420941,0.031121877
_ENSG00000265643,0.245911055,0.238724891
_ENSG00000267787,0.042723495,0.044725468
_ENSG00000274322,0.228477826,0.253811604
CRLS1,0.01653528,0.01507118
XRN2,0.59071872,0.630424001
KIZ,0.283013168,0.295754147
ESF1,0.410589115,0.386050561
SLC23A2,0.170828735,0.183255206
TMEM230,0.514934401,0.525059022
DZANK1,0.258996299,0.267661643
CFAP61,0.080557412,0.078562745
TASP1,0.229660783,0.246128288
KIF16B,0.799725687,0.850457554
CHGB,0.270816827,0.218471109
PYGB,0.820283704,0.844166175
ABHD12,0.199652918,0.216414071
RNF24,0.745636044,0.775232285
NDUFAF5,0.716527863,0.691463968
CDS2,0.220028766,0.208961615
HM13,0.035511205,0.03702139
SEC23B,0.289954205,0.311886248
PLCB4,0.697072451,0.759035684
TM9SF4,0.33008128,0.310800416
PAK5,0.971720838,0.990802908
KIF3B,0.272540697,0.279708309
SYNDIG1,0.329268818,0.337446823
APMAP,0.354923277,0.340209349
GPCPD1,0.559519012,0.595656217
NAPB,0.188457023,0.19720506
DTD1,0.095674761,0.107551685
TMX4,0.714224215,0.794575388
ZNF133,0.282369238,0.26877506
FLRT3,0.745071029,0.719033524
OVOL2,0.06810876,0.071921827
PCSK2,0.323394634,0.307933883
MKKS,0.98229377,0.994519605
DSTN,0.701557904,0.693693173
LAMP5,0.06753326,0.057812712
SNRPB2,0.789799299,0.792254358
ZNF337,0.828932002,0.847610467
SNAP25,0.485238616,0.507643609
BTBD3,0.05172637,0.047034315
POLR3F,0.288068845,0.302051426
SLX4IP,0.184226008,0.168781606
FRG1BP,0.095610471,0.09740062
COMMD7,0.146782601,0.156428469
ASXL1,0.520326581,0.498089756
BCL2L1,0.153952458,0.15980519
PRNP,0.080956233,0.079920406
SHLD1,0.028641283,0.029857314
MACROD2,0.104397476,0.085502909
NAA20,0.840411176,0.838324893
FAM182B,0.151373796,0.139417551
PLCB1,0.754326373,0.885428187
SLC24A3,0.054889263,0.057371488
RALGAPA2,0.429666718,0.400875178
NOL4L,0.430588726,0.431571765
ENTPD6,0.80916194,0.781709188
SNAP25-AS1,0.195723534,0.173107603
DPM1,0.649338346,0.614805223
PHF20,0.146579496,0.158621528
KCNG1,0.471240127,0.469293076
NNAT,0.026786915,0.025574792
ELMO2,0.123588413,0.128909133
CTSA,0.535763934,0.526672098
CBFA2T2,0.862851965,0.877660028
ITCH,0.042341956,0.046321201
SLC35C2,0.008997183,0.009291663
RBL1,0.10540742,0.109250365
DLGAP4,0.060794681,0.062171254
EPB41L1,0.568682089,0.531927668
GSS,0.211593228,0.218563634
TRPC4AP,0.00353841,0.004515809
UQCC1,0.300897596,0.345374393
ZMYND8,0.518071977,0.477727688
IFT52,0.009095233,0.009638147
NDRG3,0.169260445,0.172549276
RIMS4,0.900092994,0.894929584
STK4,0.17830972,0.190120375
ADNP,0.002002122,0.00175237
SAMHD1,0.246208266,0.255451344
MROH8,0.006928562,0.007212674
MANBAL,0.630526537,0.628811778
CDK5RAP1,0.17120289,0.175934898
SNTA1,0.605414629,0.616452538
TTI1,0.694364107,0.727102165
RPRD1B,0.11603127,0.105185828
CHMP4B,0.969731397,0.973613042
PPP1R16B,0.162835898,0.175445581
DHX35,0.168681046,0.157203076
MAP1LC3A,0.013377712,0.014875715
PIGU,0.183076042,0.194507542
ACOT8,0.410458679,0.417141861
RPN2,0.19828337,0.183200295
TTPAL,0.327657251,0.332329832
PREX1,0.163291268,0.173880291
SLC12A5,0.236015582,0.213851196
NCOA3,0.033013952,0.041730961
NCOA5,0.011041849,0.010539752
CHD6,0.055888954,0.051896051
PLCG1,0.053276217,0.053814598
SRSF6,0.08831065,0.085765694
GDAP1L1,0.289528832,0.307996579
ARFGEF2,0.730354537,0.814009956
ZNFX1,0.092645629,0.096910008
CSE1L,0.837563439,0.854683483
STAU1,0.756668226,0.728253803
RNF114,0.355750042,0.401447099
DDX27,0.017087148,0.017921991
BCAS4,0.090028276,0.097377859
MMP24,0.390529489,0.404993697
NECAB3,0.028875195,0.030052048
RALY,0.155325754,0.161548914
DYNLRB1,0.776475542,0.799502072
EIF2S2,0.0886532,0.091003708
ERGIC3,0.738700729,0.727322615
RBM39,0.12659393,0.141314373
ZNF341,0.227781814,0.234978096
GGT7,0.005248211,0.005404851
ACSS2,0.002716881,0.003014014
CTNNBL1,0.177399022,0.203778928
VSTM2L,0.705568916,0.682714388
SERINC3,0.114380084,0.124013307
SOGA1,0.595071614,0.606999138
CDH22,0.441433043,0.42666702
SLC13A3,0.369903317,0.379910153
KCNB1,0.811973922,0.835242714
B4GALT5,0.019617664,0.018933557
BLCAP,0.267524006,0.246785601
YWHAB,0.505228514,0.520253793
PKIG,0.104636742,0.117121382
RALGAPB,0.466664847,0.517175172
SCAND1,0.08624668,0.09126767
CEBPB,0.265616294,0.25504395
ZHX3,0.759484818,0.794966631
ZFAS1,0.563471719,0.545587351
L3MBTL1,0.209428044,0.213663341
PTPRT,0.824658072,0.963660461
PTPN1,0.360941527,0.385886076
SRC,0.17378995,0.1699163
SLC9A8,0.020034239,0.021218256
ZNF335,0.019034003,0.019955646
NCOA6,0.120562389,0.131945083
TOP1,0.589388128,0.568678363
CPNE1,0.437983162,0.462962694
RPL27AP,0.235528145,0.232140642
NORAD,0.094389101,0.100910201
SPPL2B,0.004136758,0.004234761
ZFP64,0.337623304,0.346535313
RTF2,0.037684312,0.039424156
ATP9A,0.288623175,0.265327122
CBLN4,0.904117526,0.877375508
OGFR,0.071819836,0.076985664
AP3D1,0.015023739,0.015505082
DAZAP1,0.091250937,0.097877571
KCNQ2_ENSG00000075043,0.636237484,0.638203147
GNAS,0.191482232,0.174892759
PHACTR3,0.748514074,0.765188796
CIRBP,0.029693077,0.03464154
ATP5F1D,0.061008476,0.068209821
CBARP,0.190795628,0.191898978
TIMM13,0.06225546,0.065934998
CDC34,0.203597693,0.214740869
POLR2E,0.039019459,0.041164132
HCN2,0.118892664,0.127921304
PALM,0.316033053,0.320816951
PFDN4,0.558294389,0.549270838
DOK5,0.56042283,0.52841292
TPD52L2,0.071429451,0.075595605
DNAJC5,0.671612503,0.639010847
NELFCD,0.101990141,0.10361301
PRPF6,0.260222018,0.269808029
MTG2,0.02219522,0.022994434
PSMA7,0.183130076,0.168802651
DIDO1,0.084705675,0.091949725
GID8,0.155432373,0.14788454
ARFGAP1,0.607188651,0.626951216
EEF1A2,0.836293263,0.790886862
ARFRP1,0.073443822,0.078959624
PLEKHJ1,0.006624248,0.006941559
TLE5,0.936287231,0.91983015
SGTA,0.218903253,0.234700456
APC2,0.196361849,0.209921614
RPS15,0.064973925,0.112443543
NDUFS7,0.010182227,0.011030296
ARID3A,0.073411055,0.075382913
STK11,0.306935127,0.319129108
C19orf25,0.007575089,0.008052052
VAPB,0.544315265,0.52831827
ATP5F1E,0.823984366,0.788779638
RAB22A,0.144930372,0.139663858
PMEPA1,0.156121468,0.139854722
PPDPF,0.026362681,0.02851243
SHC2,0.334332924,0.344605538
LSM7,0.021273299,0.023239851
ZBTB46,0.033818239,0.034510745
TAF4_ENSG00000130699,0.469212867,0.484252256
OSBPL2,0.251387621,0.259749455
BTBD2,0.50644889,0.525474122
PWWP3A,0.000846317,0.00086293
GPX4,0.009427466,0.009616686
MIDN,0.669637398,0.686611178
TCEA2,0.203763182,0.215418314
THOP1,0.078834069,0.084812809
BSG,0.746518456,0.821118011
DIRAS1,0.221026585,0.246384187
GNG7,0.002403,0.0025141
CDH4_ENSG00000179242,0.164467708,0.184601637
TMEM259,0.068029993,0.073383811
TSHZ2,0.859409477,0.990716961
SS18L1,0.902480832,0.938886433
RPL12P4,0.337594094,0.339854264
SYCP2,0.771928293,0.811467651
FAM217B,0.067795251,0.066901592
ZNF512B,0.212691609,0.225453427
STMN3,0.740047533,0.757589879
PCMTD2_ENSG00000203880,0.006202569,0.00575952
MIR646HG,0.900236035,0.997569094
MATK,0.200894022,0.21185337
PNPLA6,0.534127593,0.570001807
PDE4A,0.105479497,0.118672287
ELAVL1,0.146842594,0.147930641
MYDGF,0.063947812,0.064806754
CAMSAP3,0.111136066,0.115242519
MAP2K7,0.005736975,0.006189789
